userID,trajID,poiID,startTime,endTime,#photo,trajLen,poiDuration
21637807@N07,1293,4,1242560679,1242561579,1,1,900
21641933@N00,1294,25,1377652159,1377652909,2,4,750
21641933@N00,1294,10,1377657060,1377657480,2,4,420
21641933@N00,1294,8,1377660680,1377660800,2,4,120
21641933@N00,1294,2,1377664033,1377664123,2,4,90
21652490@N06,1295,16,1217512800,1217513520,70,1,720
21652490@N06,1296,16,1228050000,1228050720,92,1,720
21652490@N06,1297,16,1254319200,1254319920,89,1,720
21652490@N06,1298,16,1275314400,1275315120,39,1,720
21667128@N00,1299,8,1293603387,1293603507,2,2,120
21667128@N00,1299,17,1293613697,1293615077,1,2,1380
21668671@N04,1300,17,1337484204,1337485584,2,2,1380
21668671@N04,1300,9,1337486935,1337487175,2,2,240
21685693@N02,1301,21,1195468990,1195469440,3,4,450
21685693@N02,1301,17,1195470704,1195472084,2,4,1380
21685693@N02,1301,26,1195485528,1195485708,16,4,180
21685693@N02,1301,12,1195493888,1195494728,1,4,840
21685693@N02,1302,26,1197159753,1197159933,1,1,180
21685693@N02,1303,27,1257111088,1257112288,3,6,1200
21685693@N02,1303,15,1257118783,1257118865,2,6,82
21685693@N02,1303,12,1257118865,1257119705,2,6,840
21685693@N02,1303,14,1257121096,1257121216,2,6,120
21685693@N02,1303,2,1257123031,1257123121,3,6,90
21685693@N02,1303,17,1257136389,1257137769,11,6,1380
21685693@N02,1304,19,1257202484,1257202904,2,2,420
21685693@N02,1304,11,1257208275,1257208455,1,2,180
21739162@N04,1305,27,1254089580,1254090780,19,19,1200
21739162@N04,1305,2,1254092598,1254092644,2,19,46
21739162@N04,1305,5,1254092644,1254092683,2,19,39
21739162@N04,1305,3,1254092683,1254092953,2,19,270
21739162@N04,1305,6,1254094043,1254094277,2,19,234
21739162@N04,1305,2,1254094277,1254094367,4,19,90
21739162@N04,1305,6,1254094703,1254094958,5,19,255
21739162@N04,1305,9,1254099737,1254099977,2,19,240
21739162@N04,1305,14,1254100200,1254100320,2,19,120
21739162@N04,1305,15,1254102199,1254102379,5,19,180
21739162@N04,1305,18,1254104917,1254105018,2,19,101
21739162@N04,1305,13,1254105018,1254105618,2,19,600
21739162@N04,1305,17,1254106191,1254107571,5,19,1380
21739162@N04,1305,26,1254108836,1254109016,2,19,180
21739162@N04,1305,22,1254110514,1254110756,3,19,242
21739162@N04,1305,20,1254110756,1254111836,2,19,1080
21739162@N04,1305,23,1254113486,1254113576,3,19,90
21739162@N04,1305,16,1254116473,1254117193,4,19,720
21739162@N04,1305,27,1254119404,1254120604,3,19,1200
21739162@N04,1306,2,1302304101,1302304191,3,12,90
21739162@N04,1306,1,1302304203,1302304803,2,12,600
21739162@N04,1306,6,1302306189,1302306429,2,12,240
21739162@N04,1306,2,1302306429,1302306519,2,12,90
21739162@N04,1306,7,1302306583,1302306618,2,12,35
21739162@N04,1306,6,1302306618,1302306873,2,12,255
21739162@N04,1306,2,1302307975,1302308065,4,12,90
21739162@N04,1306,17,1302315962,1302317342,2,12,1380
21739162@N04,1306,13,1302321029,1302321629,3,12,600
21739162@N04,1306,27,1302333531,1302334731,11,12,1200
21739162@N04,1306,6,1302355304,1302355322,2,12,18
21739162@N04,1306,9,1302355322,1302355562,1,12,240
21739162@N04,1307,27,1302564503,1302565703,2,5,1200
21739162@N04,1307,23,1302568917,1302569007,4,5,90
21739162@N04,1307,22,1302569543,1302570143,2,5,600
21739162@N04,1307,18,1302571354,1302572763,4,5,1409
21739162@N04,1307,13,1302572763,1302573363,1,5,600
21748548@N00,1308,27,1420617066,1420618266,5,3,1200
21748548@N00,1308,10,1420618902,1420619322,9,3,420
21748548@N00,1308,16,1420625810,1420626530,4,3,720
21748548@N00,1309,4,1420835768,1420836035,3,8,267
21748548@N00,1309,5,1420836035,1420836496,2,8,461
21748548@N00,1309,9,1420836496,1420836553,3,8,57
21748548@N00,1309,14,1420836553,1420836671,4,8,118
21748548@N00,1309,16,1420836671,1420836923,2,8,252
21748548@N00,1309,17,1420836923,1420837085,2,8,162
21748548@N00,1309,22,1420837085,1420837166,2,8,81
21748548@N00,1309,20,1420837166,1420838246,1,8,1080
21748548@N00,1310,4,1420922461,1420922715,3,10,254
21748548@N00,1310,14,1420922715,1420922730,3,10,15
21748548@N00,1310,16,1420922730,1420922740,2,10,10
21748548@N00,1310,14,1420922740,1420922769,2,10,29
21748548@N00,1310,16,1420922769,1420923011,2,10,242
21748548@N00,1310,22,1420923011,1420923136,3,10,125
21748548@N00,1310,20,1420923136,1420924216,2,10,1080
21748548@N00,1310,27,1420949360,1420950560,30,10,1200
21748548@N00,1310,21,1420955464,1420955867,3,10,403
21748548@N00,1310,24,1420955867,1420956347,1,10,480
21801897@N04,1311,21,1289354886,1289355336,1,1,450
21801897@N04,1312,1,1307520583,1307521183,1,1,600
21807174@N04,1313,27,1310094892,1310096092,2,3,1200
21807174@N04,1313,26,1310102004,1310102184,2,3,180
21807174@N04,1313,27,1310127368,1310128568,1,3,1200
21807174@N04,1314,27,1354781729,1354782929,2,1,1200
21893264@N00,1315,21,1236315367,1236315817,7,3,450
21893264@N00,1315,14,1236318361,1236318481,2,3,120
21893264@N00,1315,16,1236318573,1236319293,1,3,720
21920009@N05,1316,6,1303989075,1303989330,1,1,255
21933943@N02,1317,14,1379736669,1379736789,1,1,120
21933943@N02,1318,27,1379785279,1379786479,1,1,1200
21935793@N05,1319,4,1227947890,1227948790,1,1,900
21978090@N03,1320,27,1322702563,1322703763,3,1,1200
21978090@N03,1321,20,1322784989,1322786069,2,3,1080
21978090@N03,1321,26,1322790477,1322790657,3,3,180
21978090@N03,1321,17,1322792327,1322793707,1,3,1380
21978090@N03,1322,3,1323047503,1323047773,2,2,270
21978090@N03,1322,14,1323054993,1323055113,4,2,120
21978090@N03,1323,27,1323246588,1323247788,3,3,1200
21978090@N03,1323,22,1323248360,1323248960,4,3,600
21978090@N03,1323,17,1323252239,1323253619,1,3,1380
21978090@N03,1324,27,1323388096,1323388449,2,5,353
21978090@N03,1324,5,1323388449,1323388947,2,5,498
21978090@N03,1324,6,1323388947,1323389202,3,5,255
21978090@N03,1324,27,1323392006,1323393206,4,5,1200
21978090@N03,1324,26,1323404577,1323404757,2,5,180
22004642@N00,1325,2,1196166892,1196166982,1,1,90
22046456@N04,1326,1,1280142697,1280143297,1,1,600
22068918@N00,1327,20,1237843746,1237844826,2,7,1080
22068918@N00,1327,16,1237846614,1237847334,2,7,720
22068918@N00,1327,5,1237848575,1237849295,6,7,720
22068918@N00,1327,3,1237850674,1237850944,6,7,270
22068918@N00,1327,27,1237865250,1237866450,3,7,1200
22068918@N00,1327,26,1237871081,1237871261,4,7,180
22068918@N00,1327,27,1237876188,1237877388,6,7,1200
22093605@N05,1328,17,1317587563,1317588943,1,1,1380
22107206@N00,1329,7,1369436995,1369437085,2,3,90
22107206@N00,1329,14,1369442507,1369442627,3,3,120
22107206@N00,1329,20,1369445271,1369446351,1,3,1080
22119513@N00,1330,18,1251251253,1251253053,1,1,1800
22131083@N08,1331,14,1379130808,1379130928,1,1,120
22151340@N02,1332,13,1198641328,1198641928,1,1,600
22151340@N02,1333,1,1207833567,1207834167,2,2,600
22151340@N02,1333,13,1207834448,1207835048,1,2,600
22151340@N02,1334,20,1212286496,1212287576,2,7,1080
22151340@N02,1334,21,1212288298,1212288735,2,7,437
22151340@N02,1334,4,1212288735,1212289635,2,7,900
22151340@N02,1334,13,1212292414,1212293014,3,7,600
22151340@N02,1334,1,1212294587,1212295187,3,7,600
22151340@N02,1334,19,1212297739,1212298159,4,7,420
22151340@N02,1334,13,1212319278,1212319878,1,7,600
22151340@N02,1335,19,1215235566,1215235986,1,1,420
22151340@N02,1336,6,1216517528,1216517783,1,1,255
22151340@N02,1337,4,1217380925,1217381825,2,1,900
22151340@N02,1338,13,1217567072,1217567672,1,1,600
22151340@N02,1339,14,1235177258,1235177378,2,6,120
22151340@N02,1339,3,1235180891,1235181161,2,6,270
22151340@N02,1339,14,1235187100,1235187220,2,6,120
22151340@N02,1339,27,1235191543,1235192743,2,6,1200
22151340@N02,1339,14,1235197405,1235197525,3,6,120
22151340@N02,1339,3,1235207318,1235207588,1,6,270
22152932@N08,1340,16,1398241527,1398241727,2,3,200
22152932@N08,1340,26,1398241727,1398241907,2,3,180
22152932@N08,1340,19,1398246969,1398247389,1,3,420
22158588@N00,1341,27,1201322620,1201323820,2,3,1200
22158588@N00,1341,22,1201325295,1201325895,5,3,600
22158588@N00,1341,5,1201328794,1201329514,1,3,720
22158588@N00,1342,18,1203233656,1203234709,2,3,1053
22158588@N00,1342,17,1203234709,1203236089,2,3,1380
22158588@N00,1342,5,1203236921,1203237641,1,3,720
22158588@N00,1343,2,1204348120,1204348210,2,2,90
22158588@N00,1343,16,1204349407,1204350127,1,2,720
22158588@N00,1344,17,1206940115,1206941495,1,1,1380
22158588@N00,1345,17,1207376824,1207377277,2,4,453
22158588@N00,1345,26,1207377277,1207377457,2,4,180
22158588@N00,1345,20,1207380501,1207381581,5,4,1080
22158588@N00,1345,17,1207382377,1207383757,2,4,1380
22161498@N00,1346,27,1195262505,1195263358,7,12,853
22161498@N00,1346,16,1195263358,1195263713,3,12,355
22161498@N00,1346,23,1195263713,1195263803,3,12,90
22161498@N00,1346,21,1195264524,1195264974,3,12,450
22161498@N00,1346,23,1195267443,1195267533,8,12,90
22161498@N00,1346,26,1195269867,1195270047,7,12,180
22161498@N00,1346,25,1195270487,1195271237,4,12,750
22161498@N00,1346,24,1195272229,1195272709,9,12,480
22161498@N00,1346,11,1195276120,1195276300,13,12,180
22161498@N00,1346,16,1195278630,1195279350,6,12,720
22161498@N00,1346,2,1195280911,1195281001,2,12,90
22161498@N00,1346,3,1195282035,1195282305,1,12,270
22161498@N00,1347,17,1195526357,1195527737,2,3,1380
22161498@N00,1347,6,1195528636,1195528891,3,3,255
22161498@N00,1347,22,1195531226,1195531826,23,3,600
22175508@N08,1348,17,1431749507,1431750887,3,1,1380
22185077@N06,1349,14,1357111645,1357111765,2,1,120
22232518@N05,1350,12,1313138666,1313139506,2,1,840
22247605@N07,1351,27,1340690583,1340691783,1,1,1200
22255270@N04,1352,27,1194564358,1194565558,4,7,1200
22255270@N04,1352,4,1194568830,1194569730,2,7,900
22255270@N04,1352,27,1194571008,1194572208,2,7,1200
22255270@N04,1352,14,1194578519,1194578639,4,7,120
22255270@N04,1352,16,1194580553,1194581273,4,7,720
22255270@N04,1352,1,1194585752,1194586352,2,7,600
22255270@N04,1352,16,1194586996,1194587716,3,7,720
22261589@N00,1353,27,1194131576,1194132776,3,2,1200
22261589@N00,1353,16,1194144990,1194145710,1,2,720
22261589@N00,1354,27,1194514731,1194515931,1,1,1200
22261589@N00,1355,27,1194650592,1194651792,2,3,1200
22261589@N00,1355,16,1194652786,1194653506,2,3,720
22261589@N00,1355,2,1194653928,1194654018,1,3,90
22261589@N00,1356,16,1195108138,1195108858,2,1,720
22261589@N00,1357,9,1266656162,1266656402,1,1,240
22261589@N00,1358,27,1270030739,1270031939,1,1,1200
22261589@N00,1359,15,1291529156,1291529336,2,3,180
22261589@N00,1359,14,1291534505,1291534625,2,3,120
22261589@N00,1359,17,1291535695,1291537075,5,3,1380
22261589@N00,1360,27,1291961176,1291962376,1,1,1200
22261589@N00,1361,11,1292196389,1292196569,2,2,180
22261589@N00,1361,9,1292198523,1292198763,1,2,240
22261589@N00,1362,17,1292229010,1292230390,3,1,1380
22261589@N00,1363,12,1337217261,1337218101,4,6,840
22261589@N00,1363,5,1337219978,1337220698,3,6,720
22261589@N00,1363,9,1337221029,1337221269,2,6,240
22261589@N00,1363,22,1337225301,1337225901,2,6,600
22261589@N00,1363,21,1337229378,1337229828,2,6,450
22261589@N00,1363,27,1337232175,1337233375,2,6,1200
22261589@N00,1364,27,1337735284,1337736312,2,3,1028
22261589@N00,1364,17,1337736312,1337737692,3,3,1380
22261589@N00,1364,27,1337762344,1337763544,1,3,1200
22261589@N00,1365,9,1342168969,1342168980,2,3,11
22261589@N00,1365,27,1342168980,1342168992,2,3,12
22261589@N00,1365,14,1342168992,1342169112,2,3,120
22261589@N00,1366,18,1346764738,1346764761,2,4,23
22261589@N00,1366,12,1346764761,1346764773,2,4,12
22261589@N00,1366,27,1346764773,1346764784,2,4,11
22261589@N00,1366,21,1346764784,1346765234,1,4,450
22261589@N00,1367,12,1385879638,1385880478,2,4,840
22261589@N00,1367,26,1385883043,1385883049,2,4,6
22261589@N00,1367,19,1385883049,1385883469,2,4,420
22261589@N00,1367,20,1385893769,1385894849,1,4,1080
22261589@N00,1368,27,1386888674,1386889874,4,1,1200
22261589@N00,1369,15,1391161593,1391161773,1,1,180
22265703@N06,1370,15,1200142800,1200142800,2,2,0
22265703@N06,1370,16,1200142800,1200143520,2,2,720
22265703@N06,1371,13,1200186087,1200186453,3,19,366
22265703@N06,1371,15,1200186453,1200186633,4,19,180
22265703@N06,1371,13,1200187951,1200188551,4,19,600
22265703@N06,1371,15,1200189126,1200189148,2,19,22
22265703@N06,1371,16,1200189148,1200189224,2,19,76
22265703@N06,1371,15,1200189224,1200189404,30,19,180
22265703@N06,1371,4,1200203050,1200203950,5,19,900
22265703@N06,1371,16,1200204788,1200205508,96,19,720
22265703@N06,1371,26,1200207877,1200208051,2,19,174
22265703@N06,1371,25,1200208051,1200208733,40,19,682
22265703@N06,1371,23,1200208733,1200208823,9,19,90
22265703@N06,1371,17,1200210027,1200211170,3,19,1143
22265703@N06,1371,19,1200211170,1200211389,5,19,219
22265703@N06,1371,18,1200211389,1200211554,5,19,165
22265703@N06,1371,19,1200211554,1200211584,2,19,30
22265703@N06,1371,18,1200211584,1200213199,2,19,1615
22265703@N06,1371,20,1200213199,1200214279,6,19,1080
22265703@N06,1371,16,1200214566,1200215286,31,19,720
22265703@N06,1371,27,1200219674,1200220874,7,19,1200
22273519@N07,1372,27,1315363925,1315365125,3,3,1200
22273519@N07,1372,19,1315366018,1315366438,2,3,420
22273519@N07,1372,9,1315369603,1315369843,1,3,240
22287142@N02,1373,16,1239588589,1239589309,1,1,720
22311971@N04,1374,27,1322170051,1322171251,4,16,1200
22311971@N04,1374,17,1322173922,1322174037,2,16,115
22311971@N04,1374,25,1322174037,1322174203,3,16,166
22311971@N04,1374,24,1322174203,1322174683,2,16,480
22311971@N04,1374,25,1322175191,1322175941,6,16,750
22311971@N04,1374,21,1322176724,1322177174,2,16,450
22311971@N04,1374,19,1322179076,1322179496,4,16,420
22311971@N04,1374,13,1322183438,1322184038,4,16,600
22311971@N04,1374,14,1322188936,1322189056,2,16,120
22311971@N04,1374,16,1322189284,1322190004,2,16,720
22311971@N04,1374,4,1322195273,1322196173,3,16,900
22311971@N04,1374,2,1322198631,1322198721,2,16,90
22311971@N04,1374,9,1322198892,1322199132,2,16,240
22311971@N04,1374,2,1322199313,1322199403,4,16,90
22311971@N04,1374,9,1322201090,1322201330,3,16,240
22311971@N04,1374,4,1322202996,1322203896,1,16,900
22375931@N03,1375,1,1298695463,1298696063,1,1,600
22404194@N03,1376,27,1371295739,1371296939,2,1,1200
22416200@N05,1377,18,1270077498,1270079298,2,2,1800
22416200@N05,1377,3,1270089936,1270090206,1,2,270
22423587@N03,1378,2,1217653114,1217653204,2,14,90
22423587@N03,1378,14,1217656615,1217656735,3,14,120
22423587@N03,1378,21,1217657724,1217658174,3,14,450
22423587@N03,1378,13,1217660389,1217660989,5,14,600
22423587@N03,1378,15,1217665232,1217665412,2,14,180
22423587@N03,1378,12,1217665672,1217666512,3,14,840
22423587@N03,1378,5,1217667681,1217668401,2,14,720
22423587@N03,1378,1,1217670724,1217671101,2,14,377
22423587@N03,1378,4,1217671101,1217672001,3,14,900
22423587@N03,1378,17,1217676117,1217677497,7,14,1380
22423587@N03,1378,16,1217677750,1217678470,2,14,720
22423587@N03,1378,17,1217678560,1217679710,5,14,1150
22423587@N03,1378,16,1217679710,1217679755,2,14,45
22423587@N03,1378,15,1217679755,1217679935,1,14,180
22423587@N03,1379,14,1256303693,1256303813,1,1,120
22423587@N03,1380,16,1268292218,1268292938,1,1,720
22423587@N03,1381,11,1270959036,1270959216,2,2,180
22423587@N03,1381,8,1270959346,1270959466,1,2,120
22423587@N03,1382,1,1284864805,1284865405,2,4,600
22423587@N03,1382,11,1284865917,1284866097,2,4,180
22423587@N03,1382,18,1284867186,1284867340,2,4,154
22423587@N03,1382,13,1284867340,1284867940,1,4,600
22423587@N03,1383,17,1287229117,1287230497,2,2,1380
22423587@N03,1383,4,1287233174,1287234074,2,2,900
22423587@N03,1384,16,1291802844,1291803564,2,2,720
22423587@N03,1384,27,1291808660,1291809860,1,2,1200
22423587@N03,1385,13,1291872219,1291872819,1,1,600
22423587@N03,1386,22,1293254452,1293255052,1,1,600
22423587@N03,1387,16,1303458617,1303459337,2,3,720
22423587@N03,1387,17,1303459553,1303460619,2,3,1066
22423587@N03,1387,9,1303460619,1303460859,1,3,240
22423587@N03,1388,13,1307243175,1307243775,1,1,600
22423587@N03,1389,27,1317444745,1317445945,2,1,1200
22446827@N02,1390,8,1401075889,1401076009,2,2,120
22446827@N02,1390,17,1401077751,1401079131,1,2,1380
22462637@N00,1391,27,1301551760,1301552960,2,1,1200
22462637@N00,1392,17,1301699766,1301701146,3,4,1380
22462637@N00,1392,16,1301711662,1301712382,2,4,720
22462637@N00,1392,3,1301717704,1301717974,2,4,270
22462637@N00,1392,21,1301725439,1301725889,1,4,450
22473198@N00,1393,27,1319166709,1319167909,2,3,1200
22473198@N00,1393,21,1319168363,1319168813,2,3,450
22473198@N00,1393,27,1319181204,1319182404,1,3,1200
22474934@N00,1394,6,1382603539,1382603765,5,10,226
22474934@N00,1394,2,1382603765,1382603855,2,10,90
22474934@N00,1394,6,1382604141,1382604396,3,10,255
22474934@N00,1394,2,1382604557,1382604647,2,10,90
22474934@N00,1394,6,1382606019,1382606274,2,10,255
22474934@N00,1394,10,1382607126,1382607546,2,10,420
22474934@N00,1394,21,1382610743,1382611193,3,10,450
22474934@N00,1394,18,1382612623,1382612917,3,10,294
22474934@N00,1394,13,1382612917,1382613517,3,10,600
22474934@N00,1394,27,1382615842,1382617042,1,10,1200
22496843@N03,1395,27,1207717154,1207718354,28,9,1200
22496843@N03,1395,20,1207720419,1207721499,5,9,1080
22496843@N03,1395,4,1207732371,1207733271,2,9,900
22496843@N03,1395,5,1207733502,1207734222,3,9,720
22496843@N03,1395,27,1207736710,1207737910,2,9,1200
22496843@N03,1395,4,1207742470,1207742772,3,9,302
22496843@N03,1395,27,1207742772,1207742843,2,9,71
22496843@N03,1395,4,1207742843,1207743100,3,9,257
22496843@N03,1395,27,1207743100,1207744300,1,9,1200
22500161@N06,1396,17,1330499342,1330500722,1,1,1380
22507625@N00,1397,6,1385459375,1385459630,1,1,255
22541015@N00,1398,27,1212829675,1212830875,1,1,1200
22597539@N03,1399,16,1301818820,1301819540,1,1,720
22616926@N08,1400,16,1198835247,1198835967,3,1,720
22616926@N08,1401,16,1410237186,1410237906,2,1,720
22616926@N08,1402,16,1410317933,1410318653,1,1,720
22659528@N06,1403,27,1347170126,1347171326,2,3,1200
22659528@N06,1403,16,1347175192,1347175912,2,3,720
22659528@N06,1403,4,1347191728,1347192628,1,3,900
22659528@N06,1404,14,1347530307,1347530427,1,1,120
22659528@N06,1405,16,1348216535,1348217255,2,2,720
22659528@N06,1405,27,1348232325,1348233525,1,2,1200
22659528@N06,1406,10,1403679053,1403679473,1,1,420
22659528@N06,1407,14,1404211955,1404212075,1,1,120
22659528@N06,1408,10,1407665867,1407666287,1,1,420
22684438@N02,1409,27,1199319903,1199321103,3,7,1200
22684438@N02,1409,17,1199326184,1199326669,2,7,485
22684438@N02,1409,13,1199326669,1199327269,4,7,600
22684438@N02,1409,18,1199332699,1199333876,3,7,1177
22684438@N02,1409,19,1199333876,1199334296,6,7,420
22684438@N02,1409,16,1199343809,1199344529,5,7,720
22684438@N02,1409,21,1199356550,1199357000,1,7,450
22687691@N02,1410,16,1194168314,1194169034,2,2,720
22687691@N02,1410,27,1194173573,1194174773,1,2,1200
22687691@N02,1411,27,1195035923,1195037123,2,1,1200
22687691@N02,1412,4,1195898096,1195898996,1,1,900
22687691@N02,1413,6,1196075896,1196076151,1,1,255
22687691@N02,1414,22,1199606076,1199606676,1,1,600
22687691@N02,1415,14,1207829778,1207829898,1,1,120
22687691@N02,1416,14,1209468968,1209469088,1,1,120
22687691@N02,1417,9,1209811962,1209812202,1,1,240
22687691@N02,1418,27,1225580730,1225581930,3,2,1200
22687691@N02,1418,9,1225590705,1225590945,1,2,240
22687691@N02,1419,13,1225954479,1225955079,1,1,600
22696986@N08,1420,14,1283820097,1283820217,1,1,120
22707445@N00,1421,23,1409374587,1409374677,1,1,90
22720103@N06,1422,27,1345871149,1345872349,5,2,1200
22720103@N06,1422,7,1345874280,1345874370,2,2,90
22720103@N06,1423,27,1346020459,1346021659,4,6,1200
22720103@N06,1423,16,1346023101,1346023821,4,6,720
22720103@N06,1423,14,1346025348,1346025468,2,6,120
22720103@N06,1423,20,1346034074,1346035154,3,6,1080
22720103@N06,1423,23,1346059358,1346059448,2,6,90
22720103@N06,1423,17,1346063343,1346064723,1,6,1380
22721767@N08,1424,9,1358060369,1358060609,2,3,240
22721767@N08,1424,16,1358061739,1358062459,2,3,720
22721767@N08,1424,9,1358066427,1358066667,1,3,240
22737269@N05,1425,2,1265256460,1265256550,1,1,90
22742343@N00,1426,27,1373684143,1373685343,1,1,1200
22768390@N00,1427,27,1462838378,1462839578,8,37,1200
22768390@N00,1427,16,1462840122,1462840194,2,37,72
22768390@N00,1427,14,1462840194,1462840314,9,37,120
22768390@N00,1427,15,1462842805,1462842874,3,37,69
22768390@N00,1427,12,1462842874,1462843714,3,37,840
22768390@N00,1427,15,1462844236,1462844288,3,37,52
22768390@N00,1427,12,1462844288,1462844492,2,37,204
22768390@N00,1427,15,1462844492,1462844568,2,37,76
22768390@N00,1427,12,1462844568,1462844798,2,37,230
22768390@N00,1427,15,1462844798,1462844827,4,37,29
22768390@N00,1427,12,1462844827,1462845052,20,37,225
22768390@N00,1427,13,1462845052,1462845103,3,37,51
22768390@N00,1427,12,1462845103,1462845118,3,37,15
22768390@N00,1427,13,1462845118,1462845244,10,37,126
22768390@N00,1427,12,1462845244,1462845296,6,37,52
22768390@N00,1427,13,1462845296,1462845333,2,37,37
22768390@N00,1427,12,1462845333,1462846173,4,37,840
22768390@N00,1427,7,1462847774,1462847864,9,37,90
22768390@N00,1427,10,1462850543,1462850963,29,37,420
22768390@N00,1427,9,1462853334,1462853574,8,37,240
22768390@N00,1427,25,1462854871,1462855621,7,37,750
22768390@N00,1427,22,1462857141,1462857741,13,37,600
22768390@N00,1427,21,1462858228,1462858443,7,37,215
22768390@N00,1427,20,1462858443,1462858446,2,37,3
22768390@N00,1427,21,1462858446,1462858896,15,37,450
22768390@N00,1427,20,1462859819,1462860899,6,37,1080
22768390@N00,1427,25,1462863659,1462864409,5,37,750
22768390@N00,1427,6,1462866513,1462866768,2,37,255
22768390@N00,1427,4,1462868812,1462868856,3,37,44
22768390@N00,1427,3,1462868856,1462869126,6,37,270
22768390@N00,1427,2,1462869477,1462869567,12,37,90
22768390@N00,1427,4,1462871177,1462872077,2,37,900
22768390@N00,1427,2,1462872931,1462873021,6,37,90
22768390@N00,1427,6,1462874025,1462874249,2,37,224
22768390@N00,1427,9,1462874249,1462874376,3,37,127
22768390@N00,1427,6,1462874376,1462874631,2,37,255
22768390@N00,1427,14,1462875036,1462875156,1,37,120
22786107@N06,1428,20,1206876302,1206877382,18,1,1080
22791773@N07,1429,18,1280225213,1280227013,2,3,1800
22791773@N07,1429,22,1280229839,1280230439,2,3,600
22791773@N07,1429,16,1280231380,1280232100,1,3,720
22791773@N07,1430,16,1368007462,1368008182,1,1,720
22802028@N08,1431,27,1209675962,1209677162,5,4,1200
22802028@N08,1431,3,1209698215,1209698485,6,4,270
22802028@N08,1431,2,1209699626,1209699716,3,4,90
22802028@N08,1431,12,1209705986,1209706826,13,4,840
22802028@N08,1432,27,1209899436,1209900636,8,2,1200
22802028@N08,1432,13,1209907287,1209907887,1,2,600
22802028@N08,1433,20,1210124864,1210125944,4,7,1080
22802028@N08,1433,22,1210126818,1210127418,9,7,600
22802028@N08,1433,21,1210128335,1210128785,4,7,450
22802028@N08,1433,22,1210130622,1210131222,2,7,600
22802028@N08,1433,13,1210132835,1210132940,3,7,105
22802028@N08,1433,18,1210132940,1210134740,2,7,1800
22802028@N08,1433,3,1210141838,1210142108,1,7,270
22802028@N08,1434,27,1239054537,1239055737,2,12,1200
22802028@N08,1434,2,1239056284,1239056374,3,12,90
22802028@N08,1434,1,1239063918,1239064518,2,12,600
22802028@N08,1434,13,1239073408,1239073476,2,12,68
22802028@N08,1434,19,1239073476,1239073782,2,12,306
22802028@N08,1434,13,1239073782,1239074382,3,12,600
22802028@N08,1434,20,1239075887,1239076967,8,12,1080
22802028@N08,1434,16,1239084811,1239085531,3,12,720
22802028@N08,1434,21,1239099333,1239099783,2,12,450
22802028@N08,1434,13,1239102424,1239103024,3,12,600
22802028@N08,1434,19,1239103460,1239103880,2,12,420
22802028@N08,1434,9,1239107065,1239107305,2,12,240
22808487@N04,1435,27,1259987184,1259988384,6,3,1200
22808487@N04,1435,13,1259991676,1259992276,4,3,600
22808487@N04,1435,27,1260004091,1260005291,6,3,1200
22810906@N06,1436,27,1281533956,1281535156,1,1,1200
22810906@N06,1437,4,1324772939,1324773839,2,3,900
22810906@N06,1437,3,1324795966,1324796236,2,3,270
22810906@N06,1437,14,1324813756,1324813876,1,3,120
22810906@N06,1438,14,1325304223,1325304343,2,4,120
22810906@N06,1438,26,1325305739,1325305919,2,4,180
22810906@N06,1438,27,1325314208,1325315408,2,4,1200
22810906@N06,1438,4,1325320873,1325321773,1,4,900
22832552@N08,1439,14,1222679785,1222679905,2,3,120
22832552@N08,1439,20,1222690100,1222690646,2,3,546
22832552@N08,1439,16,1222690646,1222691366,2,3,720
22832552@N08,1440,14,1222936137,1222936257,1,1,120
22832552@N08,1441,16,1292590451,1292591171,1,1,720
22854594@N07,1442,14,1379933586,1379933706,2,2,120
22854594@N07,1442,27,1379933868,1379935068,1,2,1200
22854594@N07,1443,27,1379967215,1379968415,1,1,1200
22854594@N07,1444,27,1381886754,1381887954,1,1,1200
22854594@N07,1445,27,1382897505,1382898705,1,1,1200
22854594@N07,1446,27,1383156908,1383158108,6,1,1200
22866792@N00,1447,14,1291858586,1291858653,2,5,67
22866792@N00,1447,9,1291858653,1291858760,2,5,107
22866792@N00,1447,14,1291858760,1291858773,2,5,13
22866792@N00,1447,15,1291858773,1291858953,2,5,180
22866792@N00,1447,16,1291866334,1291867054,1,5,720
22884021@N06,1448,27,1262487299,1262488499,6,8,1200
22884021@N06,1448,26,1262488826,1262489006,2,8,180
22884021@N06,1448,21,1262489193,1262489205,3,8,12
22884021@N06,1448,23,1262489205,1262489269,2,8,64
22884021@N06,1448,21,1262489269,1262489719,2,8,450
22884021@N06,1448,16,1262510711,1262511431,2,8,720
22884021@N06,1448,27,1262511932,1262513132,3,8,1200
22884021@N06,1448,16,1262513269,1262513989,13,8,720
22884021@N06,1449,14,1262594413,1262594533,2,1,120
22925214@N04,1450,1,1420063361,1420063961,3,4,600
22925214@N04,1450,15,1420068897,1420069077,2,4,180
22925214@N04,1450,21,1420078152,1420078602,2,4,450
22925214@N04,1450,24,1420079075,1420079555,2,4,480
22925214@N04,1451,21,1420153704,1420154154,6,1,450
22937808@N04,1452,4,1367834047,1367834947,2,2,900
22937808@N04,1452,10,1367844795,1367845215,1,2,420
22937808@N04,1453,16,1399281980,1399282700,2,2,720
22937808@N04,1453,26,1399293774,1399293954,1,2,180
